"hopt_dist","hopt_edu","hopt_safe","hopt_nroom","hopt_fq","hopt_loc","hopt_price_rnorm","hopt_price"
5,0,4,1,2,2,0.621867830485421,233179.889449929
2,1,3,2,2,3,0.00637530717085838,215164.060732236
1,0,1,1,3,3,-1.58883247748899,170635.121166921
4,0,3,1,2,2,-0.608210759883922,191339.759949012
4,0,4,0,1,1,-1.64482096465983,173822.892692077
4,0,3,1,2,2,-0.905367558959614,187903.013981562
4,0,4,2,3,3,0.63418530294123,233154.150477973
1,0,5,4,5,2,1.09009929258799,248570.060195746
4,0,4,1,4,5,1.56910157458256,334040.412419342
3,0,4,4,3,2,0.718070150587967,233131.859454397
4,0,3,1,4,3,0.593507805517702,233643.355475286
1,0,4,2,4,2,-0.923161852828831,185200.389887051
4,0,2,1,2,3,-0.777570666531143,188060.199990213
4,0,3,1,2,4,0.936850630966721,240292.37870414
3,0,3,0,2,2,-1.79238700499318,172206.291820308
4,1,4,3,4,3,2.01571673483191,403275.971480358
5,1,3,0,3,2,-0.191146451742795,208269.186060455
4,1,4,3,3,2,0.817392819546779,241010.939056437
4,0,3,1,3,2,0.523731295203613,229539.202603337
5,0,2,1,2,2,-0.923471697621378,184773.057830808
3,0,3,2,4,5,1.57590546442389,332210.95165231
2,1,4,3,3,3,0.246116733166588,222429.245549066
4,1,4,1,4,2,0.369366468275437,222865.18099001
4,0,4,1,3,1,-0.671869830574229,190270.50664605
1,0,2,1,3,4,-1.00385165573472,180635.838965935
2,1,4,3,2,3,0.51024114074268,225441.938531185
3,1,3,3,1,1,-0.847034872893104,186115.697513543
2,0,3,2,4,1,-0.778039716224995,187946.08578071
2,0,2,1,3,1,-2.30208284327193,123882.703333663
5,0,4,0,2,3,0.0482715211086186,211838.415999669
5,0,4,3,5,2,1.94210825360243,417432.550739908
3,1,2,0,3,5,-0.446955697840984,195819.007690461
2,0,2,3,5,3,0.272360577552301,227398.998968047
4,0,4,2,3,4,1.79479978551784,334786.683724215
2,0,4,4,3,2,1.1092077986978,247019.434903863
2,0,5,3,2,3,0.593149614219173,233889.118140099
4,0,4,3,4,2,0.900996266726504,237793.035133351
3,0,2,1,2,2,-1.89478965124864,120441.628929483
4,1,2,1,1,4,0.329325574081476,221174.101902208
2,1,3,4,3,3,1.33004258685342,290457.364569629
1,0,1,0,1,4,-3.37982378957712,139878.999554746
2,0,3,2,3,1,-1.78525814638098,167096.518671599
3,0,3,3,2,2,0.0647303061558587,218329.897198288
1,0,4,3,4,2,-0.00388698777176528,211843.151605952
3,0,3,3,3,1,-0.619770215210187,192961.28891577
2,0,5,4,4,3,1.56698802752317,338618.3901061
1,1,4,4,4,2,0.10484014694359,217557.041102375
3,0,2,0,2,4,-0.99611162708988,181448.940952048
3,0,2,1,3,5,0.414484904243549,221680.745746612
3,1,4,3,4,1,0.0845604278828752,213653.526860268
3,0,2,3,1,2,-1.39598964794881,174889.396884593
1,0,3,4,1,2,-1.10429951882897,182267.604527359
3,0,3,4,5,2,1.58991980049866,363746.42688699
5,0,2,1,4,2,-0.276436011376318,206274.654591336
4,1,4,4,5,1,0.844874889172154,235409.908376016
1,0,3,4,1,3,-0.76191782712259,186734.099388306
1,0,4,1,3,4,0.466983967162821,230347.746473446
2,0,5,3,4,4,1.62408369929398,337865.858011108
4,0,3,3,5,2,0.391526639824765,224987.155736666
4,0,2,1,2,4,0.0576587223397632,216083.714031189
3,0,3,2,3,3,0.564239003719864,225897.953432158
2,0,2,2,2,3,-0.339307953082239,199641.270015809
3,1,3,3,2,3,0.503081116585697,229324.342766225
3,0,3,0,2,5,0.235627134970396,221915.930037614
2,0,3,0,3,3,-1.48627467894353,173013.481544113
4,0,1,2,3,5,1.14562109422481,248804.572067956
4,0,2,1,2,3,-0.991207608025939,184874.639269091
1,1,3,2,5,4,0.801360290579187,235302.491711473
4,0,3,2,3,1,-0.921828316853736,187658.732809557
2,0,2,1,2,4,-0.56716085498574,196124.587147712
3,0,1,3,3,3,0.235779186680961,217285.398499058
5,1,4,3,3,4,2.66052113150195,523908.464511422
3,1,3,4,4,3,1.29046410749194,303166.363408455
4,0,1,0,1,3,-1.90108063388666,118735.462240231
4,1,4,1,4,1,0.190517280458567,221577.037695184
3,0,1,1,2,2,-1.63554195110407,172577.708283293
1,0,2,4,5,1,-1.19960489161915,176248.240490525
3,1,3,4,5,1,0.743796130363829,235375.727070126
5,0,4,1,2,1,0.639131370880125,235141.620400805
5,0,1,1,2,3,-0.327390088522456,204043.412254685
3,0,4,2,4,3,1.08988700676781,250326.595432262
3,0,3,2,2,4,0.644931198460179,231446.796568872
4,1,3,0,3,4,0.425980208600459,227966.594875257
2,1,2,4,4,5,1.72865812893044,367793.306292874
2,0,4,3,4,2,0.175020669153358,220197.156183994
2,0,4,3,2,4,0.829011111962577,244174.636053654
4,0,4,1,3,1,-0.610488724242336,195019.312140778
5,0,1,2,1,4,1.43787710083966,333864.496337035
4,0,3,3,1,3,-0.0867802954660056,213129.745991821
2,1,4,1,2,4,0.197145327155905,220362.244187641
4,0,2,2,2,3,0.198807779177053,222253.977650006
4,0,1,2,2,2,-1.14302187122045,175776.663871678
4,0,1,3,3,2,-0.266717633152822,206857.213980082
3,1,4,3,1,3,0.756058869714845,244591.363878798
4,0,3,1,1,2,-0.73818408865643,191005.253862282
4,0,2,1,2,3,0.0293926892407239,218210.816202704
3,0,4,1,5,3,0.634317936227163,234496.203002987
2,0,2,3,3,4,0.824472955449474,238935.344832057
2,0,2,1,3,3,-1.01016745292132,184159.525545881
4,0,3,1,1,1,-1.56803570747659,165605.729709439
4,0,2,0,2,3,-0.852608221260164,186757.028651798
2,1,3,4,4,2,0.223439248184333,218589.664436655
5,1,3,1,2,2,0.331370610187296,227279.465765012
2,1,3,2,3,3,-0.107481105947929,212465.591615955
2,0,3,1,5,4,-0.0484298930753337,209934.643264841
5,0,2,0,3,2,0.177624658511591,219408.86338337
5,1,4,2,4,4,2.31134101177768,406854.101107163
3,0,1,2,2,5,0.908171384022736,245710.8219826
2,0,2,1,4,2,-1.01254074795211,181637.822536168
5,1,1,2,4,4,1.77432833719711,373167.6054133
4,0,2,3,2,4,0.996015191238901,255930.476587245
3,0,1,1,3,3,-0.946710482938351,182580.420025773
3,0,2,4,4,2,0.350443809517411,223686.350624405
3,0,4,0,4,5,1.27922347088072,261203.12269729
2,0,4,1,3,3,-0.504989512805915,196385.11005671
4,0,2,3,1,2,-0.156101137497651,201620.213956543
3,0,3,1,4,2,-0.241925306634837,202642.114742637
3,0,5,3,4,1,0.184362649747924,216434.701017925
3,1,2,1,3,3,-0.584842859564498,193715.854489534
3,0,3,2,1,5,0.0934576561262716,213254.544056514
5,1,3,0,3,4,1.15290097037876,256056.148342622
3,1,4,2,4,5,2.02713478383272,416432.054575372
4,1,1,1,3,2,-0.226773694528362,202829.249899571
5,1,4,3,5,3,3.09620997332589,458270.192662422
5,0,3,3,3,2,0.650133908422189,234281.987846201
1,0,4,3,4,4,1.03080546917019,247776.988965347
3,0,1,2,4,5,0.8458555328486,240150.408742878
1,0,3,1,4,5,1.66989546457959,355913.03976865
1,0,4,3,2,3,-0.366653254154075,196402.018696744
3,0,2,1,2,3,-0.637876675469821,192579.127693715
2,1,4,3,3,4,1.23635691014378,275116.017005242
4,0,2,2,1,3,-0.350611895512831,196277.347706494
1,0,5,3,4,2,-0.0497670494582521,209763.161014872
3,0,2,3,1,2,-0.945785298199259,183498.790276508
3,0,2,1,2,3,-0.619448304027742,191613.021322407
4,1,4,1,5,2,1.1439240570766,255875.0212396
3,0,2,1,4,2,-0.37847370040846,200998.153944927
3,1,5,4,4,2,1.62182837608391,320236.682908937
1,1,3,1,5,4,-8.03877094760035e-05,215647.50714208
4,0,3,1,4,1,-0.582758877605487,195092.505179426
4,0,2,0,1,3,-1.79704102103548,166122.118620445
1,0,2,3,3,2,-1.50864521872795,169440.336838279
3,0,5,3,4,3,1.75292799381945,352678.610936666
4,1,4,2,3,2,0.950675088896344,244902.630876463
4,0,3,1,3,3,0.052768496301593,215420.403038065
4,0,3,3,4,3,1.17910146697247,240619.086154449
2,0,4,3,4,4,1.44338645653095,338524.275000371
5,0,3,1,2,1,-1.09462436374791,183621.694986617
2,0,1,3,4,2,-0.359649112849879,200408.15472538
1,0,2,2,3,3,-1.05364885627277,182393.536607152
2,0,2,3,3,5,0.812896728990907,244714.540023292
4,0,1,1,3,2,-0.96480364195193,182121.30927627
1,0,1,1,2,1,-3.11811194892096,151319.824209876
2,0,2,0,5,5,0.135753830595849,219085.988035289
3,0,2,1,3,1,-1.51949842983725,169239.638504209
5,0,1,0,1,4,-0.665010738498617,191224.657456649
1,0,3,1,2,2,-2.00310765940947,125542.102021662
3,0,2,1,2,3,-1.26198431205516,174980.514234553
3,0,2,1,1,4,-1.28479499634573,177633.201164328
2,0,3,2,3,3,-0.0243990939795151,207170.51714387
4,1,4,2,5,1,0.820348060927126,244414.820603579
4,0,4,2,4,2,1.18193700499106,310781.069382463
5,0,4,1,2,3,0.692244641585129,231869.165541779
1,0,4,1,3,3,-0.646288893217272,195339.432837769
2,0,1,2,3,3,-0.457659385164269,196970.326065997
2,0,3,3,3,5,1.22102317636481,273212.445441834
2,0,2,0,3,5,-0.280477795709157,195937.235726323
2,0,4,4,3,2,0.321151764811726,224332.589129066
2,1,3,0,4,4,0.123170919109684,215440.391289081
4,1,3,1,3,3,0.397020941874681,226438.170559314
2,0,5,1,3,2,-0.303080799435419,203959.549097577
3,1,3,1,3,4,0.753399046673107,244595.675552286
2,0,4,4,4,2,0.664920722130518,230352.419536512
4,0,2,2,2,4,0.503933255893099,229940.722510811
2,0,3,0,4,3,-0.998324434298964,180574.03275727
2,0,3,2,3,4,0.463373644893485,228026.593909259
4,0,1,3,4,2,0.207143274628247,221588.716400384
2,0,2,3,2,2,-1.09115323725873,184509.142596037
3,0,2,1,3,2,-0.460367486837178,193207.04130324
4,1,4,2,4,2,0.84677078574019,236364.071719083
2,0,2,1,4,4,-0.27070792258066,203962.2979755
1,0,2,1,4,3,-1.24552460619638,178522.266539605
2,0,3,2,4,4,0.617360648930918,234365.332776974
3,0,3,1,2,2,-0.642841350334386,190296.63194074
3,0,5,0,2,2,0.013948377493859,212800.092583276
5,0,2,2,2,2,-0.449923988854532,195943.570385002
2,0,4,1,3,3,-0.269336702880675,203816.457039313
2,0,4,3,5,1,-0.530571547576213,194663.244829079
1,0,2,1,2,4,-1.5782431358336,167952.72755182
5,0,5,2,3,2,0.998981085058216,252342.251406804
4,0,4,2,5,2,0.969561888357749,257235.455064187
5,0,4,4,2,2,0.927311675063266,241686.139256668
3,0,2,3,3,4,0.987484216717742,243596.239501449
1,0,3,1,3,3,-1.23694650212703,175876.337299592
4,0,2,1,2,3,-0.88738416757203,188849.702580351
2,0,2,1,3,3,-0.377499302535974,201250.84080545
2,0,1,1,1,4,-1.12915606540379,177832.860412487
2,0,4,3,4,3,0.508943834122498,226398.133746406
3,1,4,0,3,2,-0.651838149001698,191653.711668185
2,0,2,4,2,3,0.100810857490723,217694.956049518
1,0,4,2,5,5,1.32839406215713,245160.293723506
3,1,4,3,4,3,1.60894671498824,321443.014389034
2,0,3,0,2,2,-2.59988106343617,134246.908932295
5,0,3,1,3,3,0.580514447992978,231217.18246182
1,1,3,3,2,5,1.37709874804844,253115.83191751
1,0,3,2,3,3,-0.511250592932411,197818.451354664
2,0,2,3,3,3,-0.227611756334081,209078.534297992
5,0,3,1,4,1,0.169700739933256,219102.90681636
4,0,4,2,4,4,1.46467147968042,368447.350714989
3,0,2,0,1,3,-1.70132833016013,166043.702127686
2,0,3,0,4,3,-0.10576597567459,211244.155092754
1,0,3,1,4,3,-0.975546664730378,181675.277761926
3,0,4,3,4,1,0.0234216230848828,214681.961405802
4,1,3,3,3,4,1.53152364015768,316808.395679308
4,0,1,1,3,4,-0.591685078024942,193983.413692976
3,0,2,1,1,1,-2.20175910701296,163013.724517147
5,0,4,0,4,1,-0.366587256738157,202068.937061496
4,0,2,1,2,2,-0.527825921111714,196697.477917711
4,0,3,3,4,2,0.422517270057005,227864.58683794
3,0,4,1,4,2,-0.36110542882848,196561.014009005
2,1,5,3,4,4,2.54122340908664,423648.104604143
2,1,4,1,3,2,-0.448333960561944,196706.246245785
2,0,3,1,4,2,-1.12408723318128,179773.344509455
3,0,1,1,1,2,-2.45731450479951,151351.824998949
1,0,3,2,2,5,0.126571539668925,214021.596610872
1,1,3,4,5,4,0.929089112299692,237178.137787099
3,1,3,3,4,4,1.34156128392363,282084.831250709
3,0,1,2,5,3,-0.21141513057684,204865.51796064
4,0,2,0,2,2,-1.12546633028874,179882.115450633
4,0,4,0,4,3,0.561240241358858,226264.072941685
3,0,3,1,3,2,-0.832019854574027,188058.533376433
1,0,2,3,2,5,0.345090140574605,224153.416327165
4,0,2,1,1,4,-0.0328454041151761,209593.326093839
4,0,3,2,1,2,-0.889268391303303,186311.475319635
4,1,5,3,4,3,2.07805324063817,393947.266337048
5,0,3,1,2,2,0.33857050933386,220981.396720829
1,0,1,4,3,4,-0.73517626327544,192299.562925589
5,0,2,1,2,3,0.383959524245603,225230.55571564
2,1,2,2,2,4,-0.0121812617171931,210341.326263611
4,0,2,1,3,3,-0.000583742074834359,216593.973791974
3,0,2,1,1,2,-1.50773028799811,166920.932054374
4,0,4,4,2,1,-0.297975268926806,201695.995854411
1,0,2,2,3,1,-2.23298683320361,132872.806340315
4,1,2,4,2,4,0.977405829158622,255309.213508268
3,0,3,1,4,3,0.0195587337338602,214738.298088813
5,0,4,3,4,1,0.944020548996394,243796.571706985
3,0,2,2,4,1,-0.725289127329659,190321.613852512
3,1,4,1,4,2,-0.132398186631511,209696.246253077
2,1,2,1,2,3,-0.384613405647561,198159.414281218
1,1,4,4,3,5,1.5320044295909,328809.663670442
4,0,3,1,3,4,0.768283697222805,240373.67952708
1,0,2,1,4,1,-2.4220250659219,129746.302455811
3,0,2,3,2,3,0.447684293613992,230557.360615173
4,0,3,1,4,2,0.341633261318414,226159.668159867
2,0,4,0,2,4,-1.07859522227563,185069.477550148
1,1,4,4,3,1,-0.141236475690419,208533.388267151
1,0,4,1,5,2,-0.87978648837848,185481.572315071
3,1,5,3,4,3,2.01559859666014,381838.034386396
4,1,4,3,2,1,0.56037619637081,227082.213218822
2,0,2,0,3,4,-0.197224223254819,203735.052215095
4,1,2,1,4,3,0.0440410901666636,214287.590730562
4,1,2,2,4,2,0.349783438498145,223705.165250024
1,0,4,3,2,5,0.663356866993028,232183.378186682
3,0,2,3,4,2,-0.15495246412976,207964.490682478
2,0,2,1,3,3,-0.506820013493554,197750.473538795
2,0,4,1,2,4,0.548630461902266,227195.250519837
3,0,4,3,4,2,0.569615537568213,227968.984545611
3,1,4,2,5,3,1.30127341153288,233845.623972474
1,0,3,2,1,3,-1.59545293709168,168453.88924959
4,0,2,3,4,4,1.2025212670129,263501.689781772
3,0,4,1,2,4,0.701018449817286,231117.128608726
3,0,3,3,4,4,1.1911674905978,313097.070743601
3,0,2,1,3,5,0.396774251704701,224831.61403982
3,0,4,3,3,4,0.959562708280592,255607.839475691
3,1,2,1,4,3,0.150852417438776,216729.645374536
4,0,2,0,1,3,-0.998787314241738,182987.865371305
2,1,1,1,4,4,0.207967149503783,219336.421909442
4,0,1,3,4,1,-0.74693499377206,188887.116072481
5,0,2,3,4,3,1.27305279509604,289382.910482778
4,0,3,1,1,1,-1.42343513085314,164875.613756797
2,0,5,4,4,1,-0.32674370501211,200122.636497688
2,0,4,1,3,1,-1.93432232899826,129526.54664817
2,0,3,4,2,3,0.648278885701597,230871.309570472
2,1,1,2,2,1,-1.86407586672358,123588.248239146
4,0,3,1,3,2,-0.234153916421601,209086.786577364
3,0,3,3,3,2,-0.735723014652191,195790.642434483
3,1,4,3,5,1,-0.166693705476875,203160.842570382
4,0,3,1,3,5,1.10442248277533,245362.169820123
3,1,5,4,5,2,2.55447627205337,487017.341038015
2,1,4,3,3,3,0.556561996825589,228545.432496671
4,0,1,0,1,1,-3.17905819744272,141887.731812155
4,1,4,3,4,4,2.14070762618786,419636.554741784
4,0,3,0,4,3,-0.192486516770415,206124.34270626
1,1,4,2,2,5,0.457629919585441,227348.419801961
5,0,3,1,3,4,0.915836885457606,241948.486291963
2,0,3,1,2,3,-0.814327063030603,186773.73317152
4,0,3,2,4,3,0.980503365827954,245313.660631124
1,0,3,1,2,4,-1.32329742718264,179599.40223972
3,0,2,2,2,4,0.532921996062373,228122.36613181
4,1,4,3,4,3,1.74649707075718,345568.88080797
2,1,5,3,1,2,-0.323308713577941,203743.792535026
2,0,3,1,5,3,-0.126480981727787,212143.731697954
4,0,4,1,2,2,0.154789573199575,220173.703033551
2,0,3,2,2,4,-0.193248556907213,203795.253143124
2,1,4,4,4,5,2.17659544027094,382883.692726545
2,0,1,1,1,3,-2.62124414298369,130731.364890492
3,0,5,3,4,1,-0.305603176525026,202733.52909179
2,0,3,4,2,3,-0.0903426603084253,213308.635340287
1,0,2,0,4,4,-0.887377427465749,188667.399220686
3,1,3,2,5,2,0.267395941056281,218984.769478098
2,0,1,2,3,5,0.00960133939362562,217068.520830869
5,1,3,2,4,2,1.23454662230552,287847.872299253
4,1,4,4,3,3,1.78030383726263,332652.313900151
5,1,4,2,1,1,0.360842018241206,225866.987223089
4,1,3,1,3,3,0.0830803469280089,215655.471874676
3,0,1,1,1,5,-0.00232901934853293,218202.851965629
3,1,4,3,2,2,0.5411542137474,227240.250896246
3,1,2,1,3,2,-1.15599444714039,175422.086242422
1,0,2,3,3,3,-0.764049668719591,188256.162610495
1,0,2,1,4,4,-0.438896767995749,198152.689819672
4,0,3,3,4,3,0.960057783803595,246768.745484468
2,1,3,1,1,3,-1.00196257450314,181364.923771896
4,1,4,3,1,4,1.56970925913504,367515.85616589
4,0,2,1,4,4,0.502588994741222,230545.815530891
4,1,4,4,3,3,2.30355008139724,384384.099784824
3,0,3,0,4,5,0.36467898827898,222318.540455666
5,0,3,1,3,1,-0.984553245638621,181184.714720254
3,1,4,1,3,2,-0.541860496894165,194995.54690916
4,0,2,1,4,3,0.439922796151343,231765.099517953
4,1,3,1,4,2,0.150746497625798,219810.538113774
3,0,3,3,2,3,0.705865637761695,236188.21748508
2,0,3,1,4,3,-0.11688502494378,212008.69089951
2,0,1,0,2,4,-1.10828290606302,182538.122584514
2,1,3,4,3,2,0.677848272496812,235098.815532847
2,0,1,2,1,3,-1.38229593313265,175145.48137476
1,0,3,3,4,4,0.2866155864863,227204.945938608
2,0,4,3,4,4,0.809410082091869,240313.313490182
3,1,4,4,3,2,1.37706813023384,241813.109431785
3,0,3,0,3,3,-0.568922595327951,196113.028890723
3,0,2,0,2,3,-1.02765912066485,183608.948631325
2,0,3,1,2,2,-1.21100526816041,175223.076083017
2,0,2,0,4,4,-0.29995190006674,199505.095635101
4,0,2,1,2,2,-0.998969084170612,183745.143866456
2,0,2,1,1,3,-1.55602614413518,164748.437738732
2,0,3,0,4,3,-0.736452861707009,193199.727837187
4,1,4,3,2,1,-0.00212505197329987,215276.245036445
1,0,4,0,2,1,-3.07244705767592,131248.677451883
1,0,5,2,4,3,0.384134561032385,227026.971864631
4,1,5,0,3,3,0.299519873410697,225757.796524691
3,0,2,3,1,3,-0.114564784708577,213364.680456293
4,0,2,1,3,1,-1.63232674423696,170276.14481423
3,1,5,3,5,2,1.7356697300625,383093.263797448
4,0,2,3,1,1,-0.936213117139015,182292.939931245
2,0,2,2,2,3,-0.713865793875844,191678.999682949
3,1,5,3,4,4,2.08531312087465,433510.024603199
2,1,3,3,3,3,0.204830737637847,222022.823098763
1,0,2,0,4,4,-1.53378773796457,172484.569365907
4,0,3,0,3,4,-0.377697991603899,196572.835741385
3,0,2,1,1,3,-0.939158582516944,184926.641705308
4,1,2,1,3,4,0.617454557977299,233381.326059236
3,1,4,2,3,3,0.535149979684662,230291.27416608
3,0,1,0,1,3,-1.23545171037574,177207.7497079
1,0,1,1,2,5,-1.2635932076681,175985.209262107
4,0,2,2,4,5,1.78649534911385,382890.078349958
1,0,4,2,4,3,-0.0895748801643243,212661.6371891
1,1,4,1,2,4,0.0509788253726998,211578.664210733
2,0,1,0,2,2,-2.68836015582564,155801.620440405
3,0,1,0,1,4,-2.05107675330521,152295.041408847
4,0,2,1,2,2,-1.26402352235197,177940.404754643
3,1,3,4,2,5,1.91955874613407,383417.647949805
1,0,4,3,3,2,-0.753890860333651,185864.998105834
4,0,1,2,4,2,-0.0495175043156101,208420.306311857
3,0,3,3,5,3,1.393714577348,264977.221708705
2,1,4,4,2,3,0.968726792661036,243682.045793866
2,0,3,2,3,5,0.766079383361052,242219.534183619
2,0,3,0,2,4,-1.28730888305021,179745.206881186
2,0,4,1,1,1,-2.56057971848643,135207.161651404
3,0,2,1,4,2,-0.452271715082961,194618.496223343
5,0,3,2,1,3,0.260892232302553,219817.009331222
5,0,3,1,2,1,-0.529935167252459,194447.748020385
3,0,3,4,2,2,0.282952696158899,227469.496432078
1,0,3,1,4,4,-0.510757643259838,197471.195474522
3,0,1,0,3,4,-1.30849742712477,174817.527315217
4,0,3,1,2,3,0.238438081086775,218352.811506967
3,0,2,0,2,2,-1.01127862211518,180717.04737797
3,1,2,4,5,4,1.69471494215168,370554.904947894
4,0,4,3,4,3,1.11250451784897,243925.023675097
4,1,2,0,3,3,-1.00938898046444,181538.676682251
5,0,1,0,2,4,-0.596271101843928,190557.525287892
4,1,4,1,4,3,1.59845710908025,324391.809373933
3,0,2,3,4,4,1.05879261410008,250089.992686248
5,1,3,3,2,3,1.0778914179556,255077.536514494
3,1,4,1,3,2,0.134256155416456,220715.230819035
2,0,3,2,5,2,-0.482356229332997,193611.965031201
5,1,2,1,3,4,1.20370386162712,261721.932900531
3,0,1,1,5,4,0.685911671810758,230273.947256711
2,0,3,4,3,5,2.46790393396285,391349.19536968
3,0,4,4,2,2,0.768905880968313,242056.611435091
3,1,1,3,4,5,1.95419286902965,373099.801325561
3,0,3,2,1,3,-1.04627026533528,181128.039204069
4,1,4,1,3,4,1.23698752809554,257767.535968215
3,1,2,1,3,4,0.394027603679911,226273.248936998
4,0,1,0,1,5,-0.12096216599085,213556.833430538
1,0,3,4,1,2,-0.256477355280785,208304.463355046
2,0,1,0,2,4,-1.55279369933034,166121.063136423
5,0,2,0,2,2,-0.838965772291741,188009.394567924
3,0,2,0,3,4,-0.453627432540356,197607.602868107
4,0,2,0,2,4,-0.547323017349603,195980.800055616
2,0,3,1,2,2,-1.09415699041868,181191.475894661
5,1,3,3,3,2,1.03449137602158,251694.959998213
3,1,2,1,3,3,0.450286210888718,231907.602049133
4,0,2,0,3,4,0.121227676687902,214387.235592055
2,0,4,2,3,4,0.345231670702709,224587.078386889
3,0,4,2,3,4,1.35969343462795,263080.222096393
3,0,3,0,2,2,-2.00530218481634,159108.175831337
3,0,4,0,4,3,0.26393818460351,221606.993251214
2,1,4,3,4,3,1.20284943237934,313719.205033126
3,0,2,0,5,5,0.979772080645057,255089.86150998
4,1,2,3,2,5,1.57212042442263,343592.000499247
3,0,2,3,2,2,-0.597574413099098,193081.594124467
4,1,4,1,4,1,-0.140201536516552,210337.772419667
3,1,3,4,4,2,0.931885948061171,235565.090087652
3,1,5,2,4,2,0.70189763037885,235591.755025618
3,0,3,1,2,3,-0.134825411638427,207926.34537655
4,0,4,4,3,3,1.61071857523574,335352.201289509
1,0,3,0,1,4,-2.11118066507506,120500.552334419
5,0,2,1,4,5,1.65401377011181,368665.025000819
4,0,2,1,1,2,-1.33263529146984,175792.743742645
5,1,3,1,1,2,-0.101137008847843,211394.449286969
3,1,5,1,3,4,0.970904102220359,245135.379867357
2,0,2,1,3,5,0.278488496510578,222074.734930157
3,1,3,2,3,2,-0.231087583232971,207311.424567925
2,0,3,4,5,2,0.258088563773089,220753.531292288
2,0,1,1,5,2,-1.33174184025689,179321.725249463
5,0,2,2,3,4,1.59686529177492,371466.732517503
4,0,2,0,2,3,-1.00910851035095,184886.752379765
3,0,2,1,1,2,-1.66538404803166,168842.015825859
2,0,4,4,4,4,2.40071572636778,403759.67353804
1,0,2,1,3,5,0.0111898443521282,214728.972900246
5,0,2,0,2,2,-0.78664007596072,188859.541965839
3,0,5,1,5,2,0.599801181027454,233368.122767069
5,0,4,1,2,3,1.05904004022011,250650.289522944
3,0,5,2,4,2,1.27821427878678,278328.324173211
2,0,1,2,2,4,-0.880802913692878,187157.026915537
4,0,3,0,3,5,0.619992651810761,235029.103613305
1,0,1,0,1,4,-2.44622258728515,121529.088249473
4,0,3,2,4,3,0.861790197169846,242720.893336383
1,0,4,4,3,3,0.106388875908591,212005.875512957
4,0,3,0,1,2,-1.75737622831031,173434.630201692
4,1,3,3,5,2,0.99343082333701,253034.262688946
3,1,2,2,4,4,1.24278552146434,266732.055603017
1,0,3,1,4,3,-0.369599856595957,197103.818462352
1,0,2,3,4,3,-0.696846867010085,195031.525203382
2,0,2,1,4,3,-0.309116218453148,199743.029127068
